component,N,B,mean_ms,std_ms
T_quant,174,2,3.017731412546709,0.03448763961474433
T_quant,174,4,5.391690059332177,0.267970099321233
T_quant,175,1,2.724638875806704,0.03669772225158297
T_quant,175,2,3.023375120246783,0.020679206268742423
T_quant,175,4,5.433531126473099,0.26479752017736097
T_quant,176,1,2.725975002394989,0.021452165952898658
T_quant,176,2,3.041474246419966,0.12577839626171514
T_quant,176,4,5.484055891865864,0.2762287161908328
T_quant,177,1,2.735018894309178,0.046242382023247625
T_quant,177,2,3.0401660222560167,0.043462191901552295
T_quant,177,4,5.518110813573003,0.2822413807038605
T_quant,178,1,2.7232246194034815,0.01379325798028265
T_quant,178,2,3.042705539846793,0.04223377571267596
T_quant,178,4,5.509676561923698,0.26985931517274075
T_quant,179,1,2.7835840731859207,0.1543385324674224
T_quant,179,2,3.0431951535865664,0.017844300272104985
T_quant,179,4,5.479823579080403,0.2790714842898778
T_quant,180,1,2.7423048089258373,0.05599154626206771
T_quant,180,2,3.062945550773293,0.09808218760011984
T_quant,180,4,5.54680431028828,0.2832018902760162
T_quant,181,1,2.7351540455128998,0.017343274008350677
T_quant,181,2,3.0647013941779733,0.06402794803488356
T_quant,181,4,5.545349164167419,0.2745064520366018
T_quant,182,1,2.738757913466543,0.018204287936113565
T_quant,182,2,3.0694097245577723,0.07666822858085688
T_quant,182,4,5.570975212613121,0.2681154219594038
T_quant,183,1,2.7514348889235407,0.06021608390672737
T_quant,183,2,3.059417448239401,0.0218185097716592
T_quant,183,4,5.698763957479969,0.2996510690207488
T_quant,184,1,2.7446133422199637,0.029988406505172184
T_quant,184,2,3.0724125064443797,0.03351199844123776
T_quant,184,4,5.640969295054674,0.2929408343857036
T_quant,185,1,2.7464737615082413,0.03832466077982456
T_quant,185,2,3.0770643264986575,0.03193114806992399
T_quant,185,4,5.753452805802226,0.27194934237480684
T_quant,186,1,2.748576576123014,0.02008567686726915
T_quant,186,2,3.080191413173452,0.060068039052410156
T_quant,186,4,5.814178622094914,0.317072371111659
T_quant,187,1,2.7591162687167525,0.033325715197204175
T_quant,187,2,3.0900394008494914,0.04598167244938666
T_quant,187,4,5.894758781651035,0.26969912312028993
T_quant,188,1,2.748927279608324,0.013744015579663064
T_quant,188,2,3.095325721660629,0.03591789002956178
T_quant,188,4,5.704396127257496,0.2776167259790487
T_quant,189,1,2.7549897390417755,0.025623017147378475
T_quant,189,2,3.091440279968083,0.02124398176013706
T_quant,189,4,5.856150754261762,0.27571531617781697
T_quant,190,1,2.7529824059456587,0.013437645837518842
T_quant,190,2,3.1435491424053907,0.14545266004367244
T_quant,190,4,5.824770646868274,0.2564104891024309
T_quant,191,1,2.753470082534477,0.015037235195051086
T_quant,191,2,3.104045548243448,0.02453466724301442
T_quant,191,4,5.874214967479929,0.25919445182390755
T_quant,192,1,2.7643646113574505,0.026309477640224493
T_quant,192,2,3.1134590692818165,0.04143971381906167
T_quant,192,4,5.744722207309678,0.30966948143058565
T_quant,193,1,3.051262899534777,0.02598541301836785
T_quant,193,2,3.4303981566336006,0.04551962578915936
T_quant,193,4,6.104679078562185,0.3424466376387321
T_quant,194,1,3.048689052229747,0.017334398650156922
T_quant,194,2,3.4502643125597388,0.15602892953986872
T_quant,194,4,6.168296996038407,0.31229492338190956
T_quant,195,1,3.054851108463481,0.019344130091037637
T_quant,195,2,3.490973897278309,0.14160235202162255
T_quant,195,4,6.326524637406692,0.30429247761808076
T_quant,196,1,3.0659526551607996,0.06281461898548839
T_quant,196,2,3.454388740938157,0.06952620022382404
T_quant,196,4,6.1365504283457994,0.4005972346871699
T_quant,197,1,3.068214454688132,0.0253160941450603
T_quant,197,2,3.443494593957439,0.040416142686433065
T_quant,197,4,6.396905605215579,0.3306432968926932
T_quant,198,1,3.090205118060112,0.1740373072042239
T_quant,198,2,3.4588815725874156,0.06238430233191683
T_quant,198,4,6.4548765297513455,0.29813659495528183
T_quant,199,1,3.0606793460901827,0.031123071345715264
T_quant,199,2,3.461274040164426,0.062320159330117066
T_quant,199,4,6.453884303336963,0.31467217639624606
T_quant,200,1,3.0667622783221304,0.03388419011207296
T_quant,200,2,3.4664574824273586,0.05123780177274403
T_quant,200,4,6.416038626339287,0.33435358567895973
T_quant,201,1,3.1363252457231283,0.21248450339969469
T_quant,201,2,3.4734053758438677,0.07023639522125752
T_quant,201,4,6.393274600850418,0.3246369495115677
T_quant,202,1,3.072148592909798,0.02500686034500354
T_quant,202,2,3.5904621076770127,0.25688222145435663
T_quant,202,4,6.2410803500097245,0.417067460613842
T_quant,203,1,3.0771541001740843,0.05618390789098285
T_quant,203,2,3.60990394721739,0.22981290645814
T_quant,203,4,6.3515387929510325,0.34451604167357
T_quant,204,1,3.079869649372995,0.061054464481269506
T_quant,204,2,3.4745333052705973,0.04950879284285283
T_quant,204,4,6.392577881924808,0.35354846827581554
T_quant,205,1,3.07620141771622,0.019717743261292886
T_quant,205,2,3.487756900722161,0.058388905915287066
T_quant,205,4,6.4067483763210475,0.35297455793712074
T_quant,206,1,3.082346166484058,0.039408518489393765
T_quant,206,2,3.49064075271599,0.06913000684948843
T_quant,206,4,6.487682465231046,0.28536740367419433
T_quant,207,1,3.091901793377474,0.07013782160866214
T_quant,207,2,3.5099978477228433,0.08385593106172622
T_quant,207,4,6.522021247074008,0.3356519545250151
T_quant,208,1,3.08462742716074,0.01797968143452947
T_quant,208,2,3.4995461045764387,0.049743205951881676
T_quant,208,4,6.292892179917544,0.3470383200146257
T_quant,209,1,3.0919635633472353,0.023224193391942694
T_quant,209,2,3.5158657166175544,0.03781103858731858
T_quant,209,4,6.371809536358342,0.3273817385301241
T_quant,210,1,3.0954221996944398,0.03564645779996366
T_quant,210,2,3.528541788691655,0.05022864568740719
T_quant,210,4,6.230803704820573,0.34724853610321693
T_quant,211,1,3.0958631250541657,0.0195822936352839
T_quant,211,2,3.532139571616426,0.05767755102037698
T_quant,211,4,6.498926613712683,0.3295321192115806
T_quant,212,1,3.0995101993903518,0.019935494557568094
T_quant,212,2,3.5275251418352127,0.035494698462573124
T_quant,212,4,6.591774899279699,0.2781700200201476
T_quant,213,1,3.103121843887493,0.037167499066586424
T_quant,213,2,3.5383563104551286,0.04795760624789879
T_quant,213,4,6.403746363939717,0.3300731212366514
T_quant,214,1,3.102377437753603,0.028283782320005366
T_quant,214,2,3.553070102352649,0.10050936520145766
T_quant,214,4,6.4599955978337675,0.3716886165368639
T_quant,215,1,3.109394562197849,0.06372790703745325
T_quant,215,2,3.553889662725851,0.08088240391070571
T_quant,215,4,6.542980937520042,0.3248737203762284
T_quant,216,1,3.1334927876014262,0.08850320645954314
T_quant,216,2,3.5436056868638843,0.045006484477596344
T_quant,216,4,6.520492158597335,0.3682514607240573
T_quant,217,1,3.1058198283426464,0.02323738823404374
T_quant,217,2,3.5579219821374863,0.05531643719803985
T_quant,217,4,6.528775164624676,0.3389065562579453
T_quant,218,1,3.1123702216427773,0.023768920156638715
T_quant,218,2,3.571966387098655,0.08522631306682761
T_quant,218,4,6.518041800009087,0.3008096673795533
T_quant,219,1,3.1208304478786886,0.037911726020868834
T_quant,219,2,3.5674728685989976,0.06559766100104095
T_quant,219,4,6.5654714102856815,0.2839387367355701
T_quant,220,1,3.120024111121893,0.022897681495626366
T_quant,220,2,3.5832698200829327,0.10675117988894986
T_quant,220,4,6.675652381964028,0.29388236489119335
T_quant,221,1,3.1176377832889557,0.024373452554098257
T_quant,221,2,3.550271027488634,0.07386493363234453
T_quant,221,4,6.673743543215096,0.3166822732651751
T_quant,222,1,3.1365024065598845,0.062068385451358475
T_quant,222,2,3.592526672873646,0.09559427903009257
T_quant,222,4,6.511350023793057,0.33877634900600867
T_quant,223,1,3.121872078627348,0.03001199985247866
T_quant,223,2,3.601359080057591,0.09127001507248166
T_quant,223,4,6.637473979499191,0.34630061110963833
T_quant,224,1,3.128134513972327,0.020965530916122334
T_quant,224,2,3.5874183860141784,0.0675695991578524
T_quant,224,4,6.5325976884923875,0.32671235591720155
T_quant,225,1,3.1360006716568023,0.06733984917533886
T_quant,225,2,3.608422529650852,0.09715904019301101
T_quant,225,4,6.75174176460132,0.30282730049206874
T_quant,226,1,3.1329647463280708,0.02417867072318103
T_quant,226,2,3.5907435591798276,0.03897870870495488
T_quant,226,4,6.67567205731757,0.33675265716300157
T_quant,227,1,3.142782128416002,0.07973049798328632
T_quant,227,2,3.605692482087761,0.08263953257601711
T_quant,227,4,6.65879359934479,0.34965242089515525
T_quant,228,1,3.1456327065825462,0.0528384638827949
T_quant,228,2,3.608410006854683,0.05986568995466549
T_quant,228,4,6.775073842145503,0.32091052824516936
T_quant,229,1,3.143068568315357,0.04040769856380153
T_quant,229,2,3.6123610683716834,0.052669185175783714
T_quant,229,4,6.726273999083787,0.3301488413420326
T_quant,230,1,3.149930046638474,0.04684367082871512
T_quant,230,2,3.616860981564969,0.06398125534522302
T_quant,230,4,6.76775042898953,0.31107690736768656
T_quant,231,1,3.1433193129487336,0.039823869336835294
T_quant,231,2,3.645633354317397,0.09436924199516407
T_quant,231,4,6.691779834218323,0.3764168019406269
T_quant,232,1,3.160998085513711,0.10848794892455708
T_quant,232,2,3.63095908658579,0.062090447046759464
T_quant,232,4,6.831317554460838,0.319874692478536
T_quant,233,1,3.1514296727254987,0.03461489506096359
T_quant,233,2,3.6808526108507067,0.1697128145335118
T_quant,233,4,6.894290786003694,0.31879053249141887
T_quant,234,1,3.1546222569886595,0.04552673955802929
T_quant,234,2,3.6204441089648753,0.07485561195299505
T_quant,234,4,6.966906361049041,0.291681038857807
T_quant,235,1,3.1595244724303484,0.051762964806407755
T_quant,235,2,3.6445590131916106,0.08281202976403089
T_quant,235,4,6.9628287956584245,0.2728414339525278
T_quant,236,1,3.159517695894465,0.04564315535947755
T_quant,236,2,3.6376852868124843,0.05632749706538424
T_quant,236,4,6.9034993660170585,0.3370672339662555
T_quant,237,1,3.154859992209822,0.023767721108403757
T_quant,237,2,3.6876508267596364,0.11780284395212708
T_quant,237,4,6.796853148844093,0.38434127439680993
T_quant,238,1,3.169791118707508,0.04503822826230247
T_quant,238,2,3.649205429246649,0.07045370165522691
T_quant,238,4,6.875371233327314,0.3476277316000898
T_quant,239,1,3.1668259971775115,0.03984198697872202
T_quant,239,2,3.65245190449059,0.058503759956907285
T_quant,239,4,6.978905028663576,0.3209806118857034
T_quant,240,1,3.1684179313015193,0.03429183494544947
T_quant,240,2,3.672741459449753,0.11263864208421376
T_quant,240,4,6.951493590604514,0.32516840951423154
T_quant,241,1,3.1792052381206304,0.03413619845818044
T_quant,241,2,3.6704153241589665,0.06658073180871281
T_quant,241,4,6.951851994963363,0.346319381675516
T_quant,242,1,3.18179665482603,0.0331965539701991
T_quant,242,2,3.7024477927479893,0.11063652294761092
T_quant,242,4,6.963205374777317,0.33776897469637734
T_quant,243,1,3.174562146887183,0.04098558414034444
T_quant,243,2,3.6963539279531687,0.097151824318758
T_quant,243,4,7.038690123008564,0.3194225477680313
T_quant,244,1,3.184680858394131,0.04877242288169462
T_quant,244,2,3.731320087099448,0.127966774704826
T_quant,244,4,7.030527659226209,0.367303326203026
T_quant,245,1,3.184231312479824,0.053577513938385044
T_quant,245,2,3.7325865286402404,0.11456019587686242
T_quant,245,4,7.034709497820586,0.34522229705036594
T_quant,246,1,3.1785937608219683,0.02231978643321571
T_quant,246,2,3.6967638204805553,0.08154614295744084
T_quant,246,4,7.1422120882198215,0.3174327042780858
T_quant,247,1,3.1925136456266046,0.06784933811246907
T_quant,247,2,3.7030787381809205,0.0759140772304708
T_quant,247,4,7.15935850283131,0.3411850938254133
T_quant,248,1,3.188321872148663,0.025336458800646472
T_quant,248,2,3.727121955016628,0.10602346510544304
T_quant,248,4,7.081678817048669,0.36237769588781404
T_quant,249,1,3.1906458165030926,0.021308700309412093
T_quant,249,2,3.7204772420227528,0.08840412716709682
T_quant,249,4,7.088047574507073,0.37258348765307586
T_quant,250,1,3.1920854502823204,0.020383086623189037
T_quant,250,2,3.7434560037218034,0.11409799250058875
T_quant,250,4,7.0804831106215715,0.33875788367841214
T_quant,251,1,3.232886273181066,0.13423844810599303
T_quant,251,2,3.7254768644925207,0.07609298259036795
T_quant,251,4,7.204739931039512,0.345911686117708
T_quant,252,1,3.196039431495592,0.024623992820275605
T_quant,252,2,3.738197411876172,0.09440158050928697
T_quant,252,4,7.093461264157668,0.40946265300796664
T_quant,253,1,3.2004704733844846,0.024540230113427788
T_quant,253,2,3.770795959280804,0.13240307916043884
T_quant,253,4,7.175216443138197,0.37686323428288726
T_quant,254,1,3.217549183173105,0.05902630716237124
T_quant,254,2,3.7310003710445017,0.07962566248832138
T_quant,254,4,7.131090561160818,0.3984687964371697
T_quant,255,1,3.2081793143879622,0.03266327577855652
T_quant,255,2,3.759877363918349,0.12835760607938396
T_quant,255,4,7.10827125236392,0.3867456947024097
T_quant,256,1,3.2034619455225766,0.025734047441826818
T_quant,256,2,3.7640152871608734,0.11369188352818266
T_quant,256,4,7.32170830713585,0.3891226576625106
T_quant,257,1,3.593877770472318,0.06396717205222578
T_quant,257,2,4.210173995234072,0.1829690881428052
T_quant,257,4,7.628308276180178,0.41630458000220927
T_quant,258,1,3.5932943201623857,0.05377850504553809
T_quant,258,2,4.24171393387951,0.1889277898999792
T_quant,258,4,7.627786941593513,0.40164869079822585
T_quant,259,1,3.6260873510036618,0.1409751724636703
T_quant,259,2,4.243429740890861,0.17930130510842063
T_quant,259,4,7.782913332339376,0.3567954831102578
T_quant,260,1,3.5932005546055734,0.056762972164341535
T_quant,260,2,4.219997748732567,0.16301643826611795
T_quant,260,4,7.579016124363989,0.42209301707574254
T_quant,261,1,3.5988848540000618,0.05239648898469098
T_quant,261,2,4.232956441119313,0.1736476393851096
T_quant,261,4,7.81010668259114,0.3387838217385381
T_quant,262,1,3.602637449512258,0.057914215739258
T_quant,262,2,4.241695373784751,0.17879308505433528
T_quant,262,4,7.820645320462063,0.44196078284427914
T_quant,263,1,3.5997620003763586,0.048257556267491765
T_quant,263,2,4.258106049383059,0.17069435159666807
T_quant,263,4,7.754390393383801,0.3871742162376479
T_quant,264,1,3.609256782801822,0.0633208595074242
T_quant,264,2,4.253841951722279,0.1773647173939721
T_quant,264,4,7.794291126774624,0.36123428198966767
T_quant,265,1,3.608972083311528,0.055493054720457534
T_quant,265,2,4.305553853046149,0.18781438982464385
T_quant,265,4,7.811722389888018,0.373937192225356
T_quant,266,1,3.611664529889822,0.06138066689409918
T_quant,266,2,4.3841580976732075,0.19613123772230176
T_quant,266,4,7.776311842026189,0.3709139596002556
T_quant,267,1,3.627420871052891,0.07771019160305374
T_quant,267,2,4.351562367519364,0.1822673207221545
T_quant,267,4,7.757436231477186,0.40544380580330225
T_quant,268,1,3.623553963843733,0.07955728073958687
T_quant,268,2,4.32574758422561,0.20273299325144395
T_quant,268,4,7.708238018676639,0.37862217850225965
T_quant,269,1,3.633597936714068,0.10160416664268081
T_quant,269,2,4.307347349822521,0.23815937314989238
T_quant,269,4,7.629998832708225,0.4325936110826921
T_quant,270,1,3.620269389357418,0.05987886497240843
T_quant,270,2,4.327903604134917,0.17965752961416756
T_quant,270,4,7.787193098338321,0.3860677421459926
T_quant,271,1,3.62843559239991,0.05682644022692936
T_quant,271,2,4.328049775213003,0.1916705289253523
T_quant,271,4,7.938576019369066,0.2807966815053168
T_quant,272,1,3.652950405376032,0.09960684403036327
T_quant,272,2,4.373625665903091,0.20201628904392704
T_quant,272,4,7.750765236560255,0.3698253361353642
T_quant,273,1,3.6602043092716485,0.10568445832427571
T_quant,273,2,4.4066754705272615,0.1933334284449492
T_quant,273,4,7.8590629156678915,0.3463090905297449
T_quant,274,1,3.637005932396278,0.06773103876470196
T_quant,274,2,4.355193560477346,0.18052077414426257
T_quant,274,4,7.796133836964145,0.4187151241399875
T_quant,275,1,3.6621854989789426,0.08281938954313528
T_quant,275,2,4.369651286397129,0.1905081385516802
T_quant,275,4,7.96591229736805,0.2802676896757079
T_quant,276,1,3.653463382506743,0.07692362356751507
T_quant,276,2,4.381513319676742,0.19457396943413854
T_quant,276,4,7.805286174407229,0.4048456816115809
T_quant,277,1,3.651737051550299,0.07433819474556207
T_quant,277,2,4.318882972002029,0.18273986822795024
T_quant,277,4,7.849270560545847,0.350700119872411
T_quant,278,1,3.6587012151721865,0.07063128364061884
T_quant,278,2,4.357186444103718,0.18184971400955702
T_quant,278,4,7.9349551210179925,0.2905963600830411
T_quant,279,1,3.6450835142750293,0.05355491838047377
T_quant,279,2,4.244000514736399,0.16844685100913315
T_quant,279,4,7.962100129807368,0.3311715137976539
T_quant,280,1,3.668427544180304,0.09650987585543977
T_quant,280,2,4.384708475554362,0.18759087539642
T_quant,280,4,7.783912516897544,0.3737907017728936
T_quant,281,1,3.6666379356756806,0.09336360174998097
T_quant,281,2,4.401599921984598,0.1784404454069507
T_quant,281,4,7.970371576957405,0.35064184246621494
T_quant,282,1,3.6583178653381765,0.06699568826989451
T_quant,282,2,4.404763685306534,0.1947915148674032
T_quant,282,4,7.919670810224488,0.3149158987709608
T_quant,283,1,3.667145884828642,0.08386876862795291
T_quant,283,2,4.391414991114289,0.1869261790895207
T_quant,283,4,7.766581532778218,0.3515400555581852
T_quant,284,1,3.6738861596677452,0.07179955094532585
T_quant,284,2,4.426238308660686,0.17796605121515222
T_quant,284,4,7.883767695166171,0.3977644729213305
T_quant,285,1,3.6906153499148786,0.09812279524362709
T_quant,285,2,4.402916607214138,0.18316359474028152
T_quant,285,4,7.963209004374221,0.33118285201657643
T_quant,286,1,3.682523057796061,0.07505083611541359
T_quant,286,2,4.397582568926737,0.18441342450703008
T_quant,286,4,7.840831514913589,0.3946484547195513
T_quant,287,1,3.6857797240372747,0.0723602592883713
T_quant,287,2,4.596445398638025,0.27861172031209336
T_quant,287,4,7.919539378490299,0.3411516670065553
T_quant,288,1,3.690218811389059,0.08369722850942114
T_quant,288,2,4.476583247305825,0.1754189884990091
T_quant,288,4,7.920953466091305,0.3235267648616171
T_quant,289,1,3.8418358040507883,0.09367795208177786
T_quant,289,2,4.558499959530309,0.2194577507055352
T_quant,289,4,7.965517240809277,0.3163372061963588
T_quant,290,1,3.844451567856595,0.0850230249691165
T_quant,290,2,4.67108711367473,0.18775679091009195
T_quant,290,4,7.951206191210076,0.3136045636495752
T_quant,291,1,3.8606176350731403,0.10941616746527755
T_quant,291,2,4.705305497627705,0.21515600641570207
T_quant,291,4,7.95109172584489,0.34273233876922904
T_quant,292,1,3.8376674719620496,0.06733487633494319
T_quant,292,2,4.733893793309107,0.1846546647363285
T_quant,292,4,7.972802940057591,0.30123358059900485
T_quant,293,1,3.8516269403044134,0.09156341964816338
T_quant,293,2,4.672685796394944,0.2176505080312544
T_quant,293,4,7.931722194189206,0.32203442334624177
T_quant,294,1,3.8206837826874107,0.07829128512437177
T_quant,294,2,4.5486811781302094,0.19600678738929786
T_quant,294,4,7.935878791613504,0.3244863220557103
T_quant,295,1,3.8595972897019237,0.09970081159425022
T_quant,295,2,4.722242737188935,0.21722572349075012
T_quant,295,4,7.980701781343669,0.34455165717611963
T_quant,296,1,3.8521918281912804,0.07844746963087339
T_quant,296,2,4.720925958827138,0.1947181415798218
T_quant,296,4,7.9610251693520695,0.28959594098956665
T_quant,297,1,3.8834786030929536,0.10190732741530745
T_quant,297,2,4.746096464805305,0.21761736153860786
T_quant,297,4,7.979797776788473,0.3547332180207628
T_quant,298,1,3.868836163310334,0.12633433784168538
T_quant,298,2,4.777507128892466,0.22469069808128656
T_quant,298,4,7.946895030327141,0.25561426883254323
T_quant,299,1,3.862783925142139,0.07679506346272544
T_quant,299,2,4.670474488520995,0.21394003521639518
T_quant,299,4,7.938421469880268,0.2587443768549582
T_quant,300,1,3.867682837881148,0.08603179587631447
T_quant,300,2,4.768652266357094,0.16547914515100604
T_quant,300,4,7.968889088369906,0.256678069451127
T_quant,301,1,3.843340422026813,0.06956067547898272
T_quant,301,2,4.715865305624902,0.1942083357628868
T_quant,301,4,7.968004336580634,0.29559818522051967
T_quant,302,1,3.8713658263441175,0.11003500129067842
T_quant,302,2,4.724524957127869,0.19953518395310188
T_quant,302,4,7.959748120047152,0.25497668987883026
T_quant,303,1,3.8615317142102867,0.06974443585658364
T_quant,303,2,4.68374922638759,0.2018186837667521
T_quant,303,4,8.030389273772016,0.3034335532047367
T_quant,304,1,3.875140614109114,0.08676487100590011
T_quant,304,2,4.613635401474312,0.1944044136547272
T_quant,304,4,8.092134520411491,0.351766747184206
T_quant,305,1,3.8868871878366917,0.0862646800173299
T_quant,305,2,4.804326037410647,0.17520493342438478
T_quant,305,4,8.009431227110326,0.24169947977340972
T_quant,306,1,3.880283704493195,0.07175410747133527
T_quant,306,2,4.8049214167986065,0.21605074410318215
T_quant,306,4,8.059203303419054,0.2792637113123485
T_quant,307,1,3.896129331551492,0.09353117092457322
T_quant,307,2,4.723087452584878,0.2155468289574244
T_quant,307,4,8.020622464828193,0.23321442976836676
T_quant,308,1,3.882656521163881,0.07830751158241778
T_quant,308,2,4.77472361177206,0.26804134425121345
T_quant,308,4,8.0778773361817,0.2786962629029031
T_quant,309,1,3.8878200470935553,0.06407273406969237
T_quant,309,2,4.573372335871682,0.20839499316666105
T_quant,309,4,8.054746122797951,0.28417370814761556
T_quant,310,1,3.890161494491622,0.08003378482145723
T_quant,310,2,4.791761511005461,0.2079461688053188
T_quant,310,4,8.172480460489169,0.2940906135412525
T_quant,311,1,3.9157543843612075,0.09820268126367251
T_quant,311,2,4.7920463408809155,0.2042538916874294
T_quant,311,4,8.087967317551374,0.2636693373612645
T_quant,312,1,3.909954105038196,0.07825736529693429
T_quant,312,2,4.813523779157549,0.17016157074819885
T_quant,312,4,8.135720343561843,0.28881754270762106
T_quant,313,1,3.903938001021743,0.07351014896040028
T_quant,313,2,4.969076120760292,0.25169271864998055
T_quant,313,4,8.161113354144618,0.2831666655180266
T_quant,314,1,3.8958832970820367,0.08081903802522021
T_quant,314,2,4.7894898790400475,0.22031149218692564
T_quant,314,4,8.149518879363313,0.234364998869471
T_quant,315,1,3.8944767939392477,0.04803022914166755
T_quant,315,2,4.728650931501761,0.21801970096644555
T_quant,315,4,8.20948816020973,0.31222132633821936
T_quant,316,1,3.901429269462824,0.0518898768464276
T_quant,316,2,4.848137078806758,0.23218575946646908
T_quant,316,4,8.267282041488215,0.24900674916591467
T_quant,317,1,3.9149532874580473,0.08864002432395629
T_quant,317,2,4.709260620875284,0.2107434632092476
T_quant,317,4,8.186283216346055,0.2311234716130377
T_quant,318,1,3.9378923550248146,0.07757806650061447
T_quant,318,2,4.587076107272878,0.21127139441767206
T_quant,318,4,8.20796180749312,0.279307243363208
T_quant,319,1,3.9385047531686723,0.07998511684860725
T_quant,319,2,4.714637255528942,0.2350401800930097
T_quant,319,4,8.247276068432257,0.21082035770052873
T_quant,320,1,3.921655366430059,0.07509871893181316
T_quant,320,2,4.613756375620142,0.18487222661520347
T_quant,320,4,8.260315895313397,0.22238949333980484
T_quant,321,1,4.287303077289835,0.1309406162342369
T_quant,321,2,5.250231286045164,0.2920836248691398
T_quant,321,4,8.861194362398237,0.13979129313691097
T_quant,322,1,4.289467649068683,0.12378547463639429
T_quant,322,2,5.203388020163402,0.2987677998625775
T_quant,322,4,8.840691488003358,0.06030888243866101
T_quant,323,1,4.29621777147986,0.13407966182100814
T_quant,323,2,5.113738476065919,0.27906283124117226
T_quant,323,4,8.890572936506942,0.14660878201853744
T_quant,324,1,4.286092849215493,0.11240574075412099
T_quant,324,2,5.264777106931433,0.28518614279811083
T_quant,324,4,8.709887731820345,0.2046571514478757
T_quant,325,1,4.312936447095126,0.15582639023534411
T_quant,325,2,5.2456536260433495,0.23949499064068744
T_quant,325,4,8.792299461783841,0.2685230350726447
T_quant,326,1,4.240490673109889,0.07633397313617588
T_quant,326,2,5.093546456191689,0.34974143997119417
T_quant,326,4,8.948937579989433,0.22604786132508486
T_quant,327,1,4.2831517464946955,0.167411577507827
T_quant,327,2,5.075411873403937,0.340538302339786
T_quant,327,4,8.870089745614678,0.1804142116736728
T_quant,328,1,4.208937282674015,0.12678752655263267
T_quant,328,2,5.111394106643274,0.2823202959732228
T_quant,328,4,8.84858863078989,0.22216243595605134
T_quant,329,1,4.3072963249869645,0.13416874783224883
T_quant,329,2,5.000641206279397,0.2236783175439046
T_quant,329,4,8.9530430349987,0.07866454162081885
T_quant,330,1,4.255530842347071,0.13850204898748536
T_quant,330,2,5.402108620619401,0.2732430134673727
T_quant,330,4,8.945229661185294,0.17917366881892458
T_quant,331,1,4.28376444382593,0.11833694213984924
T_quant,331,2,5.190185003448278,0.2652882887942681
T_quant,331,4,8.963532290654257,0.19173294031500893
T_quant,332,1,4.27823681384325,0.10220069376488876
T_quant,332,2,5.288683887338266,0.3089148811936432
T_quant,332,4,8.981731947278604,0.1423005213861412
T_quant,333,1,4.286422053119168,0.09459010661990531
T_quant,333,2,5.309921000152826,0.29155458690079417
T_quant,333,4,9.005789246875793,0.15923082158903756
T_quant,334,1,4.314490283140913,0.11387911692261837
T_quant,334,2,5.370182631304488,0.25489225191555503
T_quant,334,4,9.039081272203475,0.14205002810041675
T_quant,335,1,4.305218948284164,0.10058999611114655
T_quant,335,2,5.559169647749513,0.07916220657046333
T_quant,335,4,9.033079743385315,0.18734061241905894
T_quant,336,1,4.363440432352945,0.19115800118079782
T_quant,336,2,5.173228803323582,0.3130404769470371
T_quant,336,4,9.15404228726402,0.22310982584271138
T_quant,337,1,4.311318120453507,0.11950480130867787
T_quant,337,2,5.347561172675341,0.27809273270754287
T_quant,337,4,9.092845097184181,0.21496537519564796
T_quant,338,1,4.321033980231732,0.13177405090489408
T_quant,338,2,5.310508171096444,0.3044938863418995
T_quant,338,4,9.077209213282913,0.19109250287934676
T_quant,339,1,4.313465602463111,0.13901194537636646
T_quant,339,2,5.1793142571114,0.2677866219485768
T_quant,339,4,9.130804998567328,0.09995376525870475
T_quant,340,1,4.305577130289748,0.09199202376359565
T_quant,340,2,5.174346468411386,0.2756943949581822
T_quant,340,4,9.129719742340967,0.1784845596428904
T_quant,341,1,4.323644934920594,0.10878163614973514
T_quant,341,2,5.352500956505537,0.29462868530937963
T_quant,341,4,9.153010540176183,0.0916352432936839
T_quant,342,1,4.303069312591106,0.09931232364438643
T_quant,342,2,5.229631448164582,0.3243831131892905
T_quant,342,4,9.178665714571252,0.10663799773056243
T_quant,343,1,4.3083433620631695,0.10241418387913688
T_quant,343,2,5.481515364954248,0.2523961041873277
T_quant,343,4,9.178303364897147,0.2228162362358888
T_quant,344,1,4.346756371669471,0.11766428817530346
T_quant,344,2,5.349910921650007,0.30298691322794524
T_quant,344,4,9.22724899253808,0.16414397215729873
T_quant,345,1,4.3102236080449075,0.07898356003470058
T_quant,345,2,5.241893414640799,0.2941137585375992
T_quant,345,4,9.17731371242553,0.16147396803674705
T_quant,346,1,4.334029807941988,0.11121399909526106
T_quant,346,2,5.259954457869753,0.2970868894372628
T_quant,346,4,9.253376360284165,0.15098251950550298
T_quant,347,1,4.33845532941632,0.1114042655080811
T_quant,347,2,5.398546524811536,0.29515963229100445
T_quant,347,4,9.255689026322216,0.10400212720734871
T_quant,348,1,4.333227839088067,0.12103910436452484
T_quant,348,2,5.3349212917964906,0.27246447380986744
T_quant,348,4,9.292029928183183,0.18875836678429797
T_quant,349,1,4.308865807252005,0.1154662804983264
T_quant,349,2,5.338771557435393,0.26445861546978316
T_quant,349,4,9.309998814715073,0.19902300962443115
T_quant,350,1,4.317510053515434,0.07919311198590981
T_quant,350,2,5.279936713632196,0.2710357686772546
T_quant,350,4,9.245550378691405,0.23297644395521355
T_quant,351,1,4.31342872325331,0.09308132635920328
T_quant,351,2,5.3046248003374785,0.2762223495422997
T_quant,351,4,9.317881059832871,0.16331598525257413
