component,N,B,mean_ms,std_ms
T_quant,145,1,2.7188411611132324,0.03963171724453603
T_quant,145,2,2.9935130034573376,0.048985585775620816
T_quant,145,4,4.756713313981891,0.15698569464245107
T_quant,146,1,2.718667092267424,0.04048980487434111
T_quant,146,2,2.999226354295388,0.04982292337744426
T_quant,146,4,4.785843660356477,0.15932302768823206
T_quant,147,1,2.716254215920344,0.015811240502028718
T_quant,147,2,3.0028593947645277,0.06295346372923173
T_quant,147,4,4.784084219718352,0.13468788477739452
T_quant,148,1,2.723985225893557,0.04102661701838071
T_quant,148,2,2.9903443972580135,0.016584881491592117
T_quant,148,4,4.802361314650625,0.15153403917637534
T_quant,149,1,2.7338003541808575,0.057646878589300884
T_quant,149,2,3.0047148605808616,0.050418468517433
T_quant,149,4,4.822293744655326,0.15650408935881682
T_quant,150,1,2.7302176551893353,0.0327997366265466
T_quant,150,2,3.0081769602838904,0.04216509591480958
T_quant,150,4,4.829204434063286,0.14889863032618458
T_quant,151,1,2.7309110888745636,0.04164414032974847
T_quant,151,2,3.018152784788981,0.0471077952101752
T_quant,151,4,4.892414240166545,0.15449648868163693
T_quant,152,1,2.746707460610196,0.043457628798146374
T_quant,152,2,3.023663511266932,0.05378724810657252
T_quant,152,4,4.919570435304195,0.1558487099456305
T_quant,153,1,2.7380756591446698,0.03009362701760397
T_quant,153,2,3.0222220078576356,0.041061644234643216
T_quant,153,4,4.921872828854248,0.16524435950904773
T_quant,154,1,2.7570439025294036,0.05879500650415024
T_quant,154,2,3.029392270836979,0.04091317583142011
T_quant,154,4,4.934044500114396,0.15980559906854816
T_quant,155,1,2.7627259073778987,0.0770477903291124
T_quant,155,2,3.023546430049464,0.013927743547714316
T_quant,155,4,4.948637014022097,0.15582576403868276
T_quant,156,1,2.7468754327856004,0.02968418891759932
T_quant,156,2,3.035310656996444,0.03100434132401319
T_quant,156,4,4.9510127294342965,0.1521468835907919
T_quant,157,1,2.754476151894778,0.050027075308778604
T_quant,157,2,3.0423262563999742,0.03881496563994048
T_quant,157,4,4.963579956674948,0.15371663030054028
T_quant,158,1,2.7607085718773305,0.05217236519912056
T_quant,158,2,3.0427076702471823,0.02990419668579757
T_quant,158,4,4.969946475466713,0.1498344830051474
T_quant,159,1,2.757720611989498,0.040698180446284
T_quant,159,2,3.047396671026945,0.05225043265111565
T_quant,159,4,4.982738262042403,0.1454221332235573
T_quant,160,1,2.762671165401116,0.040605317235158235
T_quant,160,2,3.0498168105259538,0.022945505583959566
T_quant,160,4,4.9720722425263375,0.07579909914954863
T_quant,161,1,2.8770242794416845,0.12885324831191194
T_quant,161,2,3.138806449715048,0.048201774721739137
T_quant,161,4,5.14291885192506,0.14101608446007208
T_quant,162,1,2.897136473329738,0.10348046284046018
T_quant,162,2,3.130589690990746,0.03784654748732185
T_quant,162,4,5.162503425963223,0.146002302239346
T_quant,163,1,2.865626421989873,0.06049485158754569
T_quant,163,2,3.1263768044300377,0.0331181138810818
T_quant,163,4,5.306891793152317,0.32731755604632845
T_quant,164,1,2.8543663979507983,0.04331237254238591
T_quant,164,2,3.1512606085743755,0.047645852494254015
T_quant,164,4,5.194882943760604,0.16541288479750038
T_quant,165,1,2.862325565656647,0.056283688978129555
T_quant,165,2,3.1580261746421456,0.052827835819188804
T_quant,165,4,5.284948154585436,0.22253854761912015
T_quant,166,1,2.854249953525141,0.03893748354046348
T_quant,166,2,3.1518034311011434,0.04210941582557947
T_quant,166,4,5.225259648868814,0.15769442325506744
T_quant,167,1,2.858439697884023,0.041134529709674766
T_quant,167,2,3.1619757041335106,0.043335639840221325
T_quant,167,4,5.24483687710017,0.17298553687675905
T_quant,168,1,2.8591376822441816,0.03782951076354323
T_quant,168,2,3.1534478429239243,0.05205064035978002
T_quant,168,4,5.221421258756891,0.16100932576358007
T_quant,169,1,2.86960719502531,0.049146336804978
T_quant,169,2,3.1655473599676043,0.07467199022607375
T_quant,169,4,5.214196536689997,0.13469929118402033
T_quant,170,1,2.869871255243197,0.0315242349763884
T_quant,170,2,3.1599452334921807,0.060740465999816654
